iface,ppn,unit,test,bytes,uvn,no_uvn
ib0,28,microseconds,Stencil2D,1048576,6981.19,2369.32
ib0,28,microseconds,Stencil2D,2097152,18420.89,5729.35
ib0,28,microseconds,Stencil2D,4194304,39800.31,18381.63
ib0,28,microseconds,Stencil3D,0,931.14,770.87
ib0,28,microseconds,Stencil3D,1,933.17,772.97
ib0,28,microseconds,Stencil3D,2,932.12,771.83
ib0,28,microseconds,Stencil3D,4,932.72,770.64
ib0,28,microseconds,Stencil3D,8,929.32,771.58
ib0,28,microseconds,Stencil3D,16,932.24,772.63
ib0,28,microseconds,Stencil3D,32,934.37,761.52
ib0,28,microseconds,Stencil3D,64,931.19,762.04
ib0,28,microseconds,Stencil3D,128,935.29,742.18
ib0,28,microseconds,Stencil3D,256,935.47,735.75
ib0,28,microseconds,Stencil3D,512,952.96,735.35
ib0,28,microseconds,Stencil3D,1024,955.64,727.61
ib0,28,microseconds,Stencil3D,2048,962.57,735.42
ib0,28,microseconds,Stencil3D,4096,958.94,701.68
ib0,28,microseconds,Stencil3D,8192,965.24,654.91
ib0,28,microseconds,Stencil3D,16384,1069.70,524.91
ib0,28,microseconds,Stencil3D,32768,3983.69,548.28
ib0,28,microseconds,Stencil3D,65536,6776.76,612.45
ib0,28,microseconds,Stencil3D,131072,10466.59,1689.46
ib0,28,microseconds,Stencil3D,262144,10305.80,1941.71
ib0,28,microseconds,Stencil3D,524288,18552.94,7882.99
ib0,28,microseconds,Stencil3D,1048576,33849.84,20324.93
ib0,28,microseconds,Stencil3D,2097152,56211.46,36859.13
ib0,28,microseconds,Stencil3D,4194304,98323.80,66997.48
default,28,mbytes/sec,PingPong,0,0.00,0.00
default,28,mbytes/sec,PingPong,1,4.18,4.19
default,28,mbytes/sec,PingPong,2,8.42,8.44
default,28,mbytes/sec,PingPong,4,16.83,16.90
default,28,mbytes/sec,PingPong,8,33.54,33.61
default,28,mbytes/sec,PingPong,16,67.05,67.30
default,28,mbytes/sec,PingPong,32,133.78,134.17
default,28,mbytes/sec,PingPong,64,259.63,260.16
default,28,mbytes/sec,PingPong,128,493.74,496.00
default,28,mbytes/sec,PingPong,256,941.91,946.67
default,28,mbytes/sec,PingPong,512,1860.39,1866.71
default,28,mbytes/sec,PingPong,1024,3568.48,3584.90
default,28,mbytes/sec,PingPong,2048,5898.04,5984.79
default,28,mbytes/sec,PingPong,4096,8336.31,8474.74
default,28,mbytes/sec,PingPong,8192,10358.76,10484.97
default,28,mbytes/sec,PingPong,16384,10447.16,10517.13
default,28,mbytes/sec,PingPong,32768,10753.06,10807.81
default,28,mbytes/sec,PingPong,65536,7757.92,7730.69
default,28,mbytes/sec,PingPong,131072,11095.81,11123.91
default,28,mbytes/sec,PingPong,262144,11526.19,11598.05
default,28,mbytes/sec,PingPong,524288,11877.35,11919.04
default,28,mbytes/sec,PingPong,1048576,12013.30,12007.65
default,28,mbytes/sec,PingPong,2097152,11746.37,11763.58
default,28,mbytes/sec,PingPong,4194304,10180.30,9032.00
default,28,mbytes/sec,PingPing,0,0.00,0.00
default,28,mbytes/sec,PingPing,1,6.74,7.05
default,28,mbytes/sec,PingPing,2,13.53,13.27
default,28,mbytes/sec,PingPing,4,26.97,27.93
default,28,mbytes/sec,PingPing,8,53.94,56.19
default,28,mbytes/sec,PingPing,16,107.48,112.85
default,28,mbytes/sec,PingPing,32,215.08,224.33
default,28,mbytes/sec,PingPing,64,415.48,380.33
default,28,mbytes/sec,PingPing,128,756.39,773.56
default,28,mbytes/sec,PingPing,256,1430.01,1491.98
default,28,mbytes/sec,PingPing,512,2724.52,2840.12
default,28,mbytes/sec,PingPing,1024,4836.81,5024.40
default,28,mbytes/sec,PingPing,2048,7218.68,7511.55
default,28,mbytes/sec,PingPing,4096,9336.81,9806.89
default,28,mbytes/sec,PingPing,8192,10414.40,10470.66
default,28,mbytes/sec,PingPing,16384,10758.87,10814.68
default,28,mbytes/sec,PingPing,32768,10716.38,10755.15
default,28,mbytes/sec,PingPing,65536,10637.33,10627.12
default,28,mbytes/sec,PingPing,131072,11375.51,11360.21
default,28,mbytes/sec,PingPing,262144,11609.95,11627.87
default,28,mbytes/sec,PingPing,524288,11856.10,11893.94
default,28,mbytes/sec,PingPing,1048576,11996.00,12030.87
default,28,mbytes/sec,PingPing,2097152,12034.17,12042.10
default,28,mbytes/sec,PingPing,4194304,11684.92,11674.50
default,28,mbytes/sec,Unirandom,0,0.00,0.00
default,28,mbytes/sec,Unirandom,1,5.87,5.88
default,28,mbytes/sec,Unirandom,2,11.75,11.76
default,28,mbytes/sec,Unirandom,4,23.50,23.50
default,28,mbytes/sec,Unirandom,8,46.80,46.86
default,28,mbytes/sec,Unirandom,16,93.61,93.86
default,28,mbytes/sec,Unirandom,32,186.79,187.31
default,28,mbytes/sec,Unirandom,64,365.88,366.47
default,28,mbytes/sec,Unirandom,128,606.07,610.89
default,28,mbytes/sec,Unirandom,256,1163.54,1142.88
default,28,mbytes/sec,Unirandom,512,2240.67,2210.32
default,28,mbytes/sec,Unirandom,1024,4181.83,4170.91
default,28,mbytes/sec,Unirandom,2048,7127.58,6956.44
default,28,mbytes/sec,Unirandom,4096,10703.72,10793.31
default,28,mbytes/sec,Unirandom,8192,14188.30,14179.43
default,28,mbytes/sec,Unirandom,16384,16772.61,16753.91
default,28,mbytes/sec,Unirandom,32768,18302.89,18337.78
default,28,mbytes/sec,Unirandom,65536,16967.24,17071.34
default,28,mbytes/sec,Unirandom,131072,17990.66,17922.24
default,28,mbytes/sec,Unirandom,262144,19157.17,19090.77
default,28,mbytes/sec,Unirandom,524288,19618.07,19643.01
default,28,mbytes/sec,Unirandom,1048576,19622.26,19593.50
default,28,mbytes/sec,Unirandom,2097152,19312.58,19366.90
default,28,mbytes/sec,Unirandom,4194304,19242.92,19235.59
default,28,mbytes/sec,Birandom,0,0.00,0.00
default,28,mbytes/sec,Birandom,1,5.44,5.45
default,28,mbytes/sec,Birandom,2,10.89,10.89
default,28,mbytes/sec,Birandom,4,21.75,21.76
default,28,mbytes/sec,Birandom,8,43.38,43.39
default,28,mbytes/sec,Birandom,16,86.64,86.63
default,28,mbytes/sec,Birandom,32,173.01,172.86
default,28,mbytes/sec,Birandom,64,338.26,338.62
default,28,mbytes/sec,Birandom,128,579.26,566.82
default,28,mbytes/sec,Birandom,256,1107.85,1110.77
default,28,mbytes/sec,Birandom,512,2136.67,2143.17
default,28,mbytes/sec,Birandom,1024,3987.62,4004.20
default,28,mbytes/sec,Birandom,2048,6923.86,6952.66
default,28,mbytes/sec,Birandom,4096,10573.58,10595.73
default,28,mbytes/sec,Birandom,8192,14084.38,14090.44
default,28,mbytes/sec,Birandom,16384,15434.38,16761.40
default,28,mbytes/sec,Birandom,32768,18294.43,18351.30
default,28,mbytes/sec,Birandom,65536,17023.49,17051.75
default,28,mbytes/sec,Birandom,131072,20701.91,20687.48
default,28,mbytes/sec,Birandom,262144,21592.64,21492.85
default,28,mbytes/sec,Birandom,524288,22162.31,22067.63
default,28,mbytes/sec,Birandom,1048576,22112.10,22070.77
default,28,mbytes/sec,Birandom,2097152,21712.32,21675.97
default,28,mbytes/sec,Birandom,4194304,21403.48,21380.07
default,28,mbytes/sec,Corandom,0,0.00,0.00
default,28,mbytes/sec,Corandom,1,5.48,5.49
default,28,mbytes/sec,Corandom,2,10.96,10.56
default,28,mbytes/sec,Corandom,4,21.94,21.88
default,28,mbytes/sec,Corandom,8,43.68,43.80
default,28,mbytes/sec,Corandom,16,87.33,87.50
default,28,mbytes/sec,Corandom,32,174.18,174.59
default,28,mbytes/sec,Corandom,64,340.64,342.12
default,28,mbytes/sec,Corandom,128,608.02,613.24
default,28,mbytes/sec,Corandom,256,1149.31,1176.85
default,28,mbytes/sec,Corandom,512,2304.92,2316.55
default,28,mbytes/sec,Corandom,1024,4450.72,4463.25
default,28,mbytes/sec,Corandom,2048,7750.73,7790.33
default,28,mbytes/sec,Corandom,4096,11311.70,11360.70
default,28,mbytes/sec,Corandom,8192,14651.64,14666.83
default,28,mbytes/sec,Corandom,16384,17067.39,17144.56
default,28,mbytes/sec,Corandom,32768,18617.23,18717.12
default,28,mbytes/sec,Corandom,65536,18584.29,18655.33
default,28,mbytes/sec,Corandom,131072,20865.69,20824.88
default,28,mbytes/sec,Corandom,262144,21746.33,21681.96
default,28,mbytes/sec,Corandom,524288,22345.85,22319.93
default,28,mbytes/sec,Corandom,1048576,22392.59,22329.83
default,28,mbytes/sec,Corandom,2097152,21744.54,21713.44
default,28,mbytes/sec,Corandom,4194304,21827.24,21845.84
default,28,mbytes/sec,Stencil2D,0,0.00,0.00
default,28,mbytes/sec,Stencil2D,1,26.08,26.16
default,28,mbytes/sec,Stencil2D,2,52.24,52.46
default,28,mbytes/sec,Stencil2D,4,104.26,104.84
default,28,mbytes/sec,Stencil2D,8,208.33,208.78
default,28,mbytes/sec,Stencil2D,16,416.12,418.22
default,28,mbytes/sec,Stencil2D,32,830.38,832.73
default,28,mbytes/sec,Stencil2D,64,1610.46,1613.10
default,28,mbytes/sec,Stencil2D,128,3098.03,3107.59
default,28,mbytes/sec,Stencil2D,256,5858.38,5876.53
default,28,mbytes/sec,Stencil2D,512,11531.33,11557.96
default,28,mbytes/sec,Stencil2D,1024,22945.88,22986.43
default,28,mbytes/sec,Stencil2D,2048,39304.65,40585.22
default,28,mbytes/sec,Stencil2D,4096,60049.48,60156.89
default,28,mbytes/sec,Stencil2D,8192,83370.80,83379.69
default,28,mbytes/sec,Stencil2D,16384,83606.18,83710.18
default,28,mbytes/sec,Stencil2D,32768,81911.64,82825.18
default,28,mbytes/sec,Stencil2D,65536,80524.08,80519.73
default,28,mbytes/sec,Stencil2D,131072,88667.84,88390.78
default,28,mbytes/sec,Stencil2D,262144,59797.34,60140.17
default,28,mbytes/sec,Stencil2D,524288,33525.26,33080.47
default,28,mbytes/sec,Stencil2D,1048576,32738.78,32449.27
default,28,mbytes/sec,Stencil2D,2097152,31964.03,31974.72
default,28,mbytes/sec,Stencil2D,4194304,33583.31,33443.67
default,28,mbytes/sec,Stencil3D,0,0.00,0.00
default,28,mbytes/sec,Stencil3D,1,9.66,9.71
default,28,mbytes/sec,Stencil3D,2,19.36,19.45
default,28,mbytes/sec,Stencil3D,4,38.72,38.92
default,28,mbytes/sec,Stencil3D,8,76.98,77.45
default,28,mbytes/sec,Stencil3D,16,148.58,154.82
default,28,mbytes/sec,Stencil3D,32,297.28,308.89
default,28,mbytes/sec,Stencil3D,64,601.12,603.40
default,28,mbytes/sec,Stencil3D,128,1142.61,1153.15
default,28,mbytes/sec,Stencil3D,256,2162.30,2180.32
default,28,mbytes/sec,Stencil3D,512,4296.97,4333.13
default,28,mbytes/sec,Stencil3D,1024,8460.40,8525.82
default,28,mbytes/sec,Stencil3D,2048,15110.59,15040.21
default,28,mbytes/sec,Stencil3D,4096,22666.00,22858.59
default,28,mbytes/sec,Stencil3D,8192,30848.04,31583.02
default,28,mbytes/sec,Stencil3D,16384,30967.56,31363.31
default,28,mbytes/sec,Stencil3D,32768,29826.51,30064.30
default,28,mbytes/sec,Stencil3D,65536,29791.22,29976.88
default,28,mbytes/sec,Stencil3D,131072,32971.05,32948.24
default,28,mbytes/sec,Stencil3D,262144,31669.41,30896.63
default,28,mbytes/sec,Stencil3D,524288,30519.61,30398.71
default,28,mbytes/sec,Stencil3D,1048576,31357.80,31168.17
default,28,mbytes/sec,Stencil3D,2097152,31002.98,31122.98
default,28,mbytes/sec,Stencil3D,4194304,31742.30,31645.33
em1,28,mbytes/sec,PingPong,0,0.00,0.00
em1,28,mbytes/sec,PingPong,1,0.02,1.07
em1,28,mbytes/sec,PingPong,2,0.05,2.28
em1,28,mbytes/sec,PingPong,4,0.10,4.55
em1,28,mbytes/sec,PingPong,8,0.19,9.12
em1,28,mbytes/sec,PingPong,16,0.39,18.27
em1,28,mbytes/sec,PingPong,32,0.76,36.45
em1,28,mbytes/sec,PingPong,64,1.53,72.47
em1,28,mbytes/sec,PingPong,128,3.01,124.82
em1,28,mbytes/sec,PingPong,256,6.35,194.06
em1,28,mbytes/sec,PingPong,512,44.26,332.93
em1,28,mbytes/sec,PingPong,1024,223.46,499.68
em1,28,mbytes/sec,PingPong,2048,447.05,874.32
em1,28,mbytes/sec,PingPong,4096,884.49,1748.20
em1,28,mbytes/sec,PingPong,8192,1378.74,2365.48
em1,28,mbytes/sec,PingPong,16384,195.86,2389.48
em1,28,mbytes/sec,PingPong,32768,260.78,2432.81
em1,28,mbytes/sec,PingPong,65536,511.08,2441.35
em1,28,mbytes/sec,PingPong,131072,619.81,2444.20
em1,28,mbytes/sec,PingPong,262144,856.94,2451.30
em1,28,mbytes/sec,PingPong,524288,978.63,2457.48
em1,28,mbytes/sec,PingPong,1048576,1301.96,2456.25
em1,28,mbytes/sec,PingPong,2097152,1531.72,2445.75
em1,28,mbytes/sec,PingPong,4194304,1457.55,2426.72
em1,28,mbytes/sec,PingPing,0,0.00,0.00
em1,28,mbytes/sec,PingPing,1,0.04,1.68
em1,28,mbytes/sec,PingPing,2,0.08,3.17
em1,28,mbytes/sec,PingPing,4,0.15,6.31
em1,28,mbytes/sec,PingPing,8,0.30,12.88
em1,28,mbytes/sec,PingPing,16,0.61,25.45
em1,28,mbytes/sec,PingPing,32,1.22,49.85
em1,28,mbytes/sec,PingPing,64,2.46,99.54
em1,28,mbytes/sec,PingPing,128,4.97,181.10
em1,28,mbytes/sec,PingPing,256,9.96,339.54
em1,28,mbytes/sec,PingPing,512,20.40,564.98
em1,28,mbytes/sec,PingPing,1024,40.29,961.34
em1,28,mbytes/sec,PingPing,2048,76.70,1680.03
em1,28,mbytes/sec,PingPing,4096,146.92,2356.24
em1,28,mbytes/sec,PingPing,8192,1930.85,2400.05
em1,28,mbytes/sec,PingPing,16384,345.76,2411.99
em1,28,mbytes/sec,PingPing,32768,441.72,2428.83
em1,28,mbytes/sec,PingPing,65536,442.30,2427.37
em1,28,mbytes/sec,PingPing,131072,541.92,2436.15
em1,28,mbytes/sec,PingPing,262144,636.52,2442.08
em1,28,mbytes/sec,PingPing,524288,532.78,2457.46
em1,28,mbytes/sec,PingPing,1048576,499.68,2458.97
em1,28,mbytes/sec,PingPing,2097152,531.96,2461.61
em1,28,mbytes/sec,PingPing,4194304,559.23,2463.19
em1,28,mbytes/sec,Unirandom,0,0.00,0.00
em1,28,mbytes/sec,Unirandom,1,0.03,0.90
em1,28,mbytes/sec,Unirandom,2,0.06,1.81
em1,28,mbytes/sec,Unirandom,4,0.12,3.63
em1,28,mbytes/sec,Unirandom,8,0.24,7.25
em1,28,mbytes/sec,Unirandom,16,0.48,14.48
em1,28,mbytes/sec,Unirandom,32,0.99,28.83
em1,28,mbytes/sec,Unirandom,64,2.06,57.28
em1,28,mbytes/sec,Unirandom,128,8.83,112.63
em1,28,mbytes/sec,Unirandom,256,8.73,230.36
em1,28,mbytes/sec,Unirandom,512,32.49,349.32
em1,28,mbytes/sec,Unirandom,1024,79.05,624.43
em1,28,mbytes/sec,Unirandom,2048,190.82,1227.85
em1,28,mbytes/sec,Unirandom,4096,514.70,2181.07
em1,28,mbytes/sec,Unirandom,8192,1147.39,3360.62
em1,28,mbytes/sec,Unirandom,16384,268.26,3729.36
em1,28,mbytes/sec,Unirandom,32768,487.09,4084.40
em1,28,mbytes/sec,Unirandom,65536,300.84,4218.34
em1,28,mbytes/sec,Unirandom,131072,476.89,4206.69
em1,28,mbytes/sec,Unirandom,262144,3009.56,3689.33
em1,28,mbytes/sec,Unirandom,524288,3280.34,3866.53
em1,28,mbytes/sec,Unirandom,1048576,3530.82,3949.54
em1,28,mbytes/sec,Unirandom,2097152,3672.76,4023.56
em1,28,mbytes/sec,Unirandom,4194304,3992.05,4090.07
em1,28,mbytes/sec,Birandom,0,0.00,0.00
em1,28,mbytes/sec,Birandom,1,0.04,0.85
em1,28,mbytes/sec,Birandom,2,0.08,1.79
em1,28,mbytes/sec,Birandom,4,0.15,3.61
em1,28,mbytes/sec,Birandom,8,0.30,7.22
em1,28,mbytes/sec,Birandom,16,0.65,14.35
em1,28,mbytes/sec,Birandom,32,1.67,28.79
em1,28,mbytes/sec,Birandom,64,4.04,56.86
em1,28,mbytes/sec,Birandom,128,13.68,112.47
em1,28,mbytes/sec,Birandom,256,36.63,220.21
em1,28,mbytes/sec,Birandom,512,75.55,340.10
em1,28,mbytes/sec,Birandom,1024,164.14,648.75
em1,28,mbytes/sec,Birandom,2048,357.80,1150.29
em1,28,mbytes/sec,Birandom,4096,637.19,2131.86
em1,28,mbytes/sec,Birandom,8192,1250.40,3387.63
em1,28,mbytes/sec,Birandom,16384,284.62,3865.43
em1,28,mbytes/sec,Birandom,32768,626.09,4233.57
em1,28,mbytes/sec,Birandom,65536,545.94,4361.59
em1,28,mbytes/sec,Birandom,131072,637.89,4358.70
em1,28,mbytes/sec,Birandom,262144,3378.64,4066.13
em1,28,mbytes/sec,Birandom,524288,3676.60,4130.40
em1,28,mbytes/sec,Birandom,1048576,3652.43,4112.52
em1,28,mbytes/sec,Birandom,2097152,3939.19,4155.68
em1,28,mbytes/sec,Birandom,4194304,3990.03,4190.36
em1,28,mbytes/sec,Corandom,0,0.00,0.00
em1,28,mbytes/sec,Corandom,1,0.04,1.63
em1,28,mbytes/sec,Corandom,2,0.07,3.26
em1,28,mbytes/sec,Corandom,4,0.15,6.53
em1,28,mbytes/sec,Corandom,8,0.29,13.03
em1,28,mbytes/sec,Corandom,16,0.59,26.10
em1,28,mbytes/sec,Corandom,32,1.18,52.02
em1,28,mbytes/sec,Corandom,64,2.36,103.77
em1,28,mbytes/sec,Corandom,128,4.78,204.63
em1,28,mbytes/sec,Corandom,256,9.72,398.29
em1,28,mbytes/sec,Corandom,512,21.93,625.85
em1,28,mbytes/sec,Corandom,1024,46.34,1181.19
em1,28,mbytes/sec,Corandom,2048,113.99,2137.91
em1,28,mbytes/sec,Corandom,4096,208.69,3812.95
em1,28,mbytes/sec,Corandom,8192,578.28,4702.41
em1,28,mbytes/sec,Corandom,16384,372.00,4649.99
em1,28,mbytes/sec,Corandom,32768,655.57,4744.74
em1,28,mbytes/sec,Corandom,65536,222.63,4784.04
em1,28,mbytes/sec,Corandom,131072,405.23,4772.20
em1,28,mbytes/sec,Corandom,262144,1071.21,4759.38
em1,28,mbytes/sec,Corandom,524288,1208.22,4806.66
em1,28,mbytes/sec,Corandom,1048576,2027.29,4824.07
em1,28,mbytes/sec,Corandom,2097152,3448.75,4817.91
em1,28,mbytes/sec,Corandom,4194304,3884.94,4820.30
em1,28,mbytes/sec,Stencil2D,0,0.00,0.00
em1,28,mbytes/sec,Stencil2D,1,0.76,3.92
em1,28,mbytes/sec,Stencil2D,2,1.54,7.74
em1,28,mbytes/sec,Stencil2D,4,3.01,15.56
em1,28,mbytes/sec,Stencil2D,8,6.04,31.19
em1,28,mbytes/sec,Stencil2D,16,11.81,62.36
em1,28,mbytes/sec,Stencil2D,32,24.26,123.76
em1,28,mbytes/sec,Stencil2D,64,48.87,243.52
em1,28,mbytes/sec,Stencil2D,128,98.54,458.37
em1,28,mbytes/sec,Stencil2D,256,187.55,875.29
em1,28,mbytes/sec,Stencil2D,512,323.44,1366.31
em1,28,mbytes/sec,Stencil2D,1024,680.39,2430.39
em1,28,mbytes/sec,Stencil2D,2048,1298.66,4649.70
em1,28,mbytes/sec,Stencil2D,4096,2361.91,8702.36
em1,28,mbytes/sec,Stencil2D,8192,4399.77,14103.24
em1,28,mbytes/sec,Stencil2D,16384,2867.55,17843.42
em1,28,mbytes/sec,Stencil2D,32768,4547.69,19414.63
em1,28,mbytes/sec,Stencil2D,65536,6385.36,19482.17
em1,28,mbytes/sec,Stencil2D,131072,5856.77,19450.27
em1,28,mbytes/sec,Stencil2D,262144,7031.03,19204.64
em1,28,mbytes/sec,Stencil2D,524288,5084.37,19360.32
em1,28,mbytes/sec,Stencil2D,1048576,5806.47,19362.04
em1,28,mbytes/sec,Stencil2D,2097152,7879.90,19320.74
em1,28,mbytes/sec,Stencil2D,4194304,10128.49,19213.58
em1,28,mbytes/sec,Stencil3D,0,0.00,0.00
em1,28,mbytes/sec,Stencil3D,1,0.12,2.85
em1,28,mbytes/sec,Stencil3D,2,0.24,6.08
em1,28,mbytes/sec,Stencil3D,4,0.48,12.18
em1,28,mbytes/sec,Stencil3D,8,0.96,24.45
em1,28,mbytes/sec,Stencil3D,16,1.92,48.71
em1,28,mbytes/sec,Stencil3D,32,3.86,97.12
em1,28,mbytes/sec,Stencil3D,64,7.26,192.58
em1,28,mbytes/sec,Stencil3D,128,14.47,376.25
em1,28,mbytes/sec,Stencil3D,256,28.29,716.56
em1,28,mbytes/sec,Stencil3D,512,50.49,1153.67
em1,28,mbytes/sec,Stencil3D,1024,104.53,2416.20
em1,28,mbytes/sec,Stencil3D,2048,209.54,4529.96
em1,28,mbytes/sec,Stencil3D,4096,375.68,7070.61
em1,28,mbytes/sec,Stencil3D,8192,802.93,7241.72
em1,28,mbytes/sec,Stencil3D,16384,1281.95,7246.76
em1,28,mbytes/sec,Stencil3D,32768,1282.98,7241.98
em1,28,mbytes/sec,Stencil3D,65536,784.28,7298.06
em1,28,mbytes/sec,Stencil3D,131072,986.14,7252.74
em1,28,mbytes/sec,Stencil3D,262144,1300.58,7291.95
em1,28,mbytes/sec,Stencil3D,524288,2148.65,7317.32
em1,28,mbytes/sec,Stencil3D,1048576,3155.00,7301.96
em1,28,mbytes/sec,Stencil3D,2097152,4128.77,7343.31
em1,28,mbytes/sec,Stencil3D,4194304,4066.79,7277.35
ib0,28,mbytes/sec,PingPong,0,0.00,0.00
ib0,28,mbytes/sec,PingPong,1,0.02,0.04
ib0,28,mbytes/sec,PingPong,2,0.03,0.08
ib0,28,mbytes/sec,PingPong,4,0.06,0.17
ib0,28,mbytes/sec,PingPong,8,0.13,0.34
ib0,28,mbytes/sec,PingPong,16,0.25,0.68
ib0,28,mbytes/sec,PingPong,32,0.50,1.35
ib0,28,mbytes/sec,PingPong,64,1.00,2.71
ib0,28,mbytes/sec,PingPong,128,2.17,6.86
ib0,28,mbytes/sec,PingPong,256,4.32,14.43
ib0,28,mbytes/sec,PingPong,512,8.50,39.75
ib0,28,mbytes/sec,PingPong,1024,16.76,86.23
ib0,28,mbytes/sec,PingPong,2048,32.19,148.16
ib0,28,mbytes/sec,PingPong,4096,64.08,295.44
ib0,28,mbytes/sec,PingPong,8192,119.39,550.06
ib0,28,mbytes/sec,PingPong,16384,129.30,379.28
ib0,28,mbytes/sec,PingPong,32768,174.43,601.42
ib0,28,mbytes/sec,PingPong,65536,318.18,1237.66
ib0,28,mbytes/sec,PingPong,131072,610.88,2455.16
ib0,28,mbytes/sec,PingPong,262144,607.08,1796.98
ib0,28,mbytes/sec,PingPong,524288,1017.14,2432.11
ib0,28,mbytes/sec,PingPong,1048576,1144.64,2320.06
ib0,28,mbytes/sec,PingPong,2097152,1127.39,2004.01
ib0,28,mbytes/sec,PingPong,4194304,1043.50,2118.93
ib0,28,mbytes/sec,PingPing,0,0.00,0.00
ib0,28,mbytes/sec,PingPing,1,0.02,0.05
ib0,28,mbytes/sec,PingPing,2,0.04,0.09
ib0,28,mbytes/sec,PingPing,4,0.08,0.19
ib0,28,mbytes/sec,PingPing,8,0.17,0.37
ib0,28,mbytes/sec,PingPing,16,0.34,0.75
ib0,28,mbytes/sec,PingPing,32,0.67,1.48
ib0,28,mbytes/sec,PingPing,64,1.35,2.97
ib0,28,mbytes/sec,PingPing,128,2.85,6.03
ib0,28,mbytes/sec,PingPing,256,5.73,12.43
ib0,28,mbytes/sec,PingPing,512,11.11,25.27
ib0,28,mbytes/sec,PingPing,1024,22.02,48.24
ib0,28,mbytes/sec,PingPing,2048,43.27,101.41
ib0,28,mbytes/sec,PingPing,4096,87.38,259.36
ib0,28,mbytes/sec,PingPing,8192,163.02,495.32
ib0,28,mbytes/sec,PingPing,16384,184.20,592.87
ib0,28,mbytes/sec,PingPing,32768,342.18,1100.63
ib0,28,mbytes/sec,PingPing,65536,472.69,1444.37
ib0,28,mbytes/sec,PingPing,131072,446.53,1433.93
ib0,28,mbytes/sec,PingPing,262144,876.50,2516.92
ib0,28,mbytes/sec,PingPing,524288,1140.77,2254.10
ib0,28,mbytes/sec,PingPing,1048576,1295.23,2558.20
ib0,28,mbytes/sec,PingPing,2097152,1223.98,2420.43
ib0,28,mbytes/sec,PingPing,4194304,1167.85,2276.85
ib0,28,mbytes/sec,Unirandom,0,0.00,0.00
ib0,28,mbytes/sec,Unirandom,1,0.01,0.03
ib0,28,mbytes/sec,Unirandom,2,0.03,0.06
ib0,28,mbytes/sec,Unirandom,4,0.06,0.13
ib0,28,mbytes/sec,Unirandom,8,0.11,0.25
ib0,28,mbytes/sec,Unirandom,16,0.22,0.50
ib0,28,mbytes/sec,Unirandom,32,0.44,0.99
ib0,28,mbytes/sec,Unirandom,64,0.88,1.91
ib0,28,mbytes/sec,Unirandom,128,1.78,3.50
ib0,28,mbytes/sec,Unirandom,256,3.56,6.14
ib0,28,mbytes/sec,Unirandom,512,6.71,10.42
ib0,28,mbytes/sec,Unirandom,1024,13.46,18.86
ib0,28,mbytes/sec,Unirandom,2048,27.05,42.29
ib0,28,mbytes/sec,Unirandom,4096,55.72,101.31
ib0,28,mbytes/sec,Unirandom,8192,115.06,322.35
ib0,28,mbytes/sec,Unirandom,16384,178.55,512.42
ib0,28,mbytes/sec,Unirandom,32768,314.14,917.92
ib0,28,mbytes/sec,Unirandom,65536,452.43,2007.37
ib0,28,mbytes/sec,Unirandom,131072,270.53,3239.13
ib0,28,mbytes/sec,Unirandom,262144,488.65,6432.14
ib0,28,mbytes/sec,Unirandom,524288,802.97,8211.72
ib0,28,mbytes/sec,Unirandom,1048576,1184.40,6853.78
ib0,28,mbytes/sec,Unirandom,2097152,1595.71,6244.95
ib0,28,mbytes/sec,Unirandom,4194304,2023.96,5926.71
ib0,28,mbytes/sec,Birandom,0,0.00,0.00
ib0,28,mbytes/sec,Birandom,1,0.01,0.03
ib0,28,mbytes/sec,Birandom,2,0.03,0.07
ib0,28,mbytes/sec,Birandom,4,0.06,0.14
ib0,28,mbytes/sec,Birandom,8,0.12,0.27
ib0,28,mbytes/sec,Birandom,16,0.24,0.54
ib0,28,mbytes/sec,Birandom,32,0.48,1.07
ib0,28,mbytes/sec,Birandom,64,0.95,2.11
ib0,28,mbytes/sec,Birandom,128,1.91,4.09
ib0,28,mbytes/sec,Birandom,256,3.81,7.73
ib0,28,mbytes/sec,Birandom,512,7.23,16.49
ib0,28,mbytes/sec,Birandom,1024,14.47,32.10
ib0,28,mbytes/sec,Birandom,2048,29.19,66.17
ib0,28,mbytes/sec,Birandom,4096,59.25,146.64
ib0,28,mbytes/sec,Birandom,8192,120.54,415.96
ib0,28,mbytes/sec,Birandom,16384,188.29,555.96
ib0,28,mbytes/sec,Birandom,32768,330.15,924.45
ib0,28,mbytes/sec,Birandom,65536,571.39,1983.01
ib0,28,mbytes/sec,Birandom,131072,460.66,3469.29
ib0,28,mbytes/sec,Birandom,262144,643.01,7585.38
ib0,28,mbytes/sec,Birandom,524288,1111.54,9524.88
ib0,28,mbytes/sec,Birandom,1048576,1506.77,7453.53
ib0,28,mbytes/sec,Birandom,2097152,1873.73,6465.33
ib0,28,mbytes/sec,Birandom,4194304,2313.47,5803.17
ib0,28,mbytes/sec,Corandom,0,0.00,0.00
ib0,28,mbytes/sec,Corandom,1,0.02,0.04
ib0,28,mbytes/sec,Corandom,2,0.04,0.08
ib0,28,mbytes/sec,Corandom,4,0.08,0.15
ib0,28,mbytes/sec,Corandom,8,0.16,0.30
ib0,28,mbytes/sec,Corandom,16,0.31,0.60
ib0,28,mbytes/sec,Corandom,32,0.62,1.18
