iface,ppn,unit,test,bytes,uvn,no_uvn
default,28,microseconds,PingPong,2,6.72,6.71
default,28,microseconds,PingPong,4,6.72,6.71
default,28,microseconds,PingPong,8,6.72,6.72
default,28,microseconds,PingPong,16,6.83,6.83
default,28,microseconds,PingPong,32,6.86,6.87
default,28,microseconds,PingPong,64,6.95,6.94
default,28,microseconds,PingPong,128,7.43,7.42
default,28,microseconds,PingPong,256,7.78,7.81
default,28,microseconds,PingPong,512,8.04,8.10
default,28,microseconds,PingPong,1024,8.35,8.34
default,28,microseconds,PingPong,2048,9.56,9.54
default,28,microseconds,PingPong,4096,16.36,16.20
default,28,microseconds,PingPong,8192,26.45,26.19
default,28,microseconds,PingPong,16384,50.94,50.56
default,28,microseconds,PingPong,32768,100.23,99.75
default,28,microseconds,PingPong,65536,294.33,294.13
default,28,microseconds,PingPong,131072,516.52,516.96
default,28,microseconds,PingPong,262144,1002.28,1008.39
default,28,microseconds,PingPong,524288,2161.13,2156.35
default,28,microseconds,PingPong,1048576,4220.06,4213.29
default,28,microseconds,PingPong,2097152,8428.09,8440.91
default,28,microseconds,PingPong,4194304,16527.95,16559.26
default,28,microseconds,PingPing,0,8.13,8.12
default,28,microseconds,PingPing,1,8.28,8.15
default,28,microseconds,PingPing,2,8.16,8.25
default,28,microseconds,PingPing,4,8.23,8.36
default,28,microseconds,PingPing,8,8.16,8.18
default,28,microseconds,PingPing,16,8.31,8.42
default,28,microseconds,PingPing,32,8.52,8.35
default,28,microseconds,PingPing,64,8.63,8.50
default,28,microseconds,PingPing,128,9.03,9.01
default,28,microseconds,PingPing,256,9.70,9.69
default,28,microseconds,PingPing,512,10.27,10.25
default,28,microseconds,PingPing,1024,11.51,11.48
default,28,microseconds,PingPing,2048,15.14,15.13
default,28,microseconds,PingPing,4096,27.39,27.44
default,28,microseconds,PingPing,8192,50.95,50.98
default,28,microseconds,PingPing,16384,98.51,98.50
default,28,microseconds,PingPing,32768,194.29,194.17
default,28,microseconds,PingPing,65536,383.99,384.05
default,28,microseconds,PingPing,131072,870.48,871.10
default,28,microseconds,PingPing,262144,1631.11,1633.67
default,28,microseconds,PingPing,524288,3149.70,3148.55
default,28,microseconds,PingPing,1048576,6493.36,6505.37
default,28,microseconds,PingPing,2097152,13386.99,13356.71
default,28,microseconds,PingPing,4194304,26975.63,26961.68
default,28,microseconds,Unirandom,0,11.88,12.32
default,28,microseconds,Unirandom,1,11.77,12.92
default,28,microseconds,Unirandom,2,11.71,11.80
default,28,microseconds,Unirandom,4,11.70,11.75
default,28,microseconds,Unirandom,8,11.70,11.65
default,28,microseconds,Unirandom,16,11.77,11.83
default,28,microseconds,Unirandom,32,11.91,11.92
default,28,microseconds,Unirandom,64,12.01,12.11
default,28,microseconds,Unirandom,128,12.80,12.87
default,28,microseconds,Unirandom,256,14.59,14.59
default,28,microseconds,Unirandom,512,34.31,15.37
default,28,microseconds,Unirandom,1024,17.12,16.74
default,28,microseconds,Unirandom,2048,20.43,20.38
default,28,microseconds,Unirandom,4096,34.54,34.51
default,28,microseconds,Unirandom,8192,61.10,61.74
default,28,microseconds,Unirandom,16384,111.74,111.73
default,28,microseconds,Unirandom,32768,234.39,234.40
default,28,microseconds,Unirandom,65536,514.93,514.95
default,28,microseconds,Unirandom,131072,1133.00,1138.95
default,28,microseconds,Unirandom,262144,2239.35,2251.82
default,28,microseconds,Unirandom,524288,4464.17,4451.33
default,28,microseconds,Unirandom,1048576,8897.19,8878.35
default,28,microseconds,Unirandom,2097152,17827.23,17832.08
default,28,microseconds,Unirandom,4194304,35823.67,35859.59
default,28,microseconds,Birandom,0,10.90,10.87
default,28,microseconds,Birandom,1,10.61,10.63
default,28,microseconds,Birandom,2,10.66,10.64
default,28,microseconds,Birandom,4,10.62,10.64
default,28,microseconds,Birandom,8,10.63,10.61
default,28,microseconds,Birandom,16,10.89,10.96
default,28,microseconds,Birandom,32,11.57,11.12
default,28,microseconds,Birandom,64,11.13,11.33
default,28,microseconds,Birandom,128,11.80,12.11
default,28,microseconds,Birandom,256,13.39,13.41
default,28,microseconds,Birandom,512,14.13,14.14
default,28,microseconds,Birandom,1024,15.71,15.82
default,28,microseconds,Birandom,2048,19.38,19.37
default,28,microseconds,Birandom,4096,34.30,33.95
default,28,microseconds,Birandom,8192,59.19,58.72
default,28,microseconds,Birandom,16384,112.70,112.19
default,28,microseconds,Birandom,32768,235.77,281.78
default,28,microseconds,Birandom,65536,554.36,516.62
default,28,microseconds,Birandom,131072,1135.04,1135.95
default,28,microseconds,Birandom,262144,2248.25,2247.14
default,28,microseconds,Birandom,524288,4443.87,4439.33
default,28,microseconds,Birandom,1048576,8825.25,8817.16
default,28,microseconds,Birandom,2097152,17619.58,17665.46
default,28,microseconds,Birandom,4194304,35445.40,35489.32
default,28,microseconds,Corandom,0,10.59,10.54
default,28,microseconds,Corandom,1,10.52,10.51
default,28,microseconds,Corandom,2,10.50,10.76
default,28,microseconds,Corandom,4,10.56,10.97
default,28,microseconds,Corandom,8,10.45,10.43
default,28,microseconds,Corandom,16,10.67,10.63
default,28,microseconds,Corandom,32,10.70,10.68
default,28,microseconds,Corandom,64,10.95,10.91
default,28,microseconds,Corandom,128,11.66,11.58
default,28,microseconds,Corandom,256,12.31,12.28
default,28,microseconds,Corandom,512,13.54,12.51
default,28,microseconds,Corandom,1024,13.47,13.56
default,28,microseconds,Corandom,2048,16.62,16.48
default,28,microseconds,Corandom,4096,29.65,29.56
default,28,microseconds,Corandom,8192,51.77,51.64
default,28,microseconds,Corandom,16384,103.60,102.47
default,28,microseconds,Corandom,32768,220.65,220.79
default,28,microseconds,Corandom,65536,485.42,489.66
default,28,microseconds,Corandom,131072,992.89,991.29
default,28,microseconds,Corandom,262144,1928.80,1944.62
default,28,microseconds,Corandom,524288,3823.23,3820.87
default,28,microseconds,Corandom,1048576,7604.78,7606.18
default,28,microseconds,Corandom,2097152,15166.56,15166.92
default,28,microseconds,Corandom,4194304,30528.97,30501.50
default,28,microseconds,Stencil2D,0,4.45,4.45
default,28,microseconds,Stencil2D,1,4.47,4.46
default,28,microseconds,Stencil2D,2,4.44,4.40
default,28,microseconds,Stencil2D,4,4.42,4.43
default,28,microseconds,Stencil2D,8,4.46,4.44
default,28,microseconds,Stencil2D,16,4.47,4.50
default,28,microseconds,Stencil2D,32,4.59,4.57
default,28,microseconds,Stencil2D,64,4.69,4.68
default,28,microseconds,Stencil2D,128,4.96,4.98
default,28,microseconds,Stencil2D,256,5.10,5.11
default,28,microseconds,Stencil2D,512,5.56,5.67
default,28,microseconds,Stencil2D,1024,5.96,6.17
default,28,microseconds,Stencil2D,2048,7.22,7.21
default,28,microseconds,Stencil2D,4096,13.80,13.85
default,28,microseconds,Stencil2D,8192,25.77,25.54
default,28,microseconds,Stencil2D,16384,50.30,50.44
default,28,microseconds,Stencil2D,32768,100.69,101.26
default,28,microseconds,Stencil2D,65536,217.82,217.26
default,28,microseconds,Stencil2D,131072,446.30,446.91
default,28,microseconds,Stencil2D,262144,891.92,893.29
default,28,microseconds,Stencil2D,524288,1829.14,1832.23
default,28,microseconds,Stencil2D,1048576,3670.01,3667.75
default,28,microseconds,Stencil2D,2097152,7200.17,7194.68
default,28,microseconds,Stencil2D,4194304,13971.99,14010.31
default,28,microseconds,Stencil3D,0,5.33,4.78
default,28,microseconds,Stencil3D,1,6.33,4.79
default,28,microseconds,Stencil3D,2,4.79,4.79
default,28,microseconds,Stencil3D,4,4.78,4.78
default,28,microseconds,Stencil3D,8,4.78,4.79
default,28,microseconds,Stencil3D,16,4.87,4.87
default,28,microseconds,Stencil3D,32,4.96,4.95
default,28,microseconds,Stencil3D,64,5.05,5.03
default,28,microseconds,Stencil3D,128,5.38,5.38
default,28,microseconds,Stencil3D,256,5.59,5.59
default,28,microseconds,Stencil3D,512,5.72,5.71
default,28,microseconds,Stencil3D,1024,6.57,6.68
default,28,microseconds,Stencil3D,2048,8.06,8.05
default,28,microseconds,Stencil3D,4096,14.60,14.62
default,28,microseconds,Stencil3D,8192,27.75,27.73
default,28,microseconds,Stencil3D,16384,55.07,55.29
default,28,microseconds,Stencil3D,32768,113.83,114.33
default,28,microseconds,Stencil3D,65536,246.88,245.13
default,28,microseconds,Stencil3D,131072,517.09,516.59
default,28,microseconds,Stencil3D,262144,1046.97,1048.43
default,28,microseconds,Stencil3D,524288,2109.19,2107.58
default,28,microseconds,Stencil3D,1048576,4099.45,4113.73
default,28,microseconds,Stencil3D,2097152,7974.88,7973.08
default,28,microseconds,Stencil3D,4194304,15671.58,15711.80
ib0,28,microseconds,PingPong,0,1325.41,602.52
ib0,28,microseconds,PingPong,1,1593.13,607.63
ib0,28,microseconds,PingPong,2,1594.79,607.80
ib0,28,microseconds,PingPong,4,1712.87,605.69
ib0,28,microseconds,PingPong,8,1705.07,603.89
ib0,28,microseconds,PingPong,16,1719.05,603.35
ib0,28,microseconds,PingPong,32,1712.58,605.51
ib0,28,microseconds,PingPong,64,1728.45,605.08
ib0,28,microseconds,PingPong,128,1612.03,588.01
ib0,28,microseconds,PingPong,256,1618.19,575.85
ib0,28,microseconds,PingPong,512,1680.54,498.55
ib0,28,microseconds,PingPong,1024,1687.96,489.79
ib0,28,microseconds,PingPong,2048,1725.05,528.30
ib0,28,microseconds,PingPong,4096,1793.06,494.09
ib0,28,microseconds,PingPong,8192,1901.70,501.78
ib0,28,microseconds,PingPong,16384,3501.88,1146.78
ib0,28,microseconds,PingPong,32768,5170.61,1297.24
ib0,28,microseconds,PingPong,65536,5543.34,1440.43
ib0,28,microseconds,PingPong,131072,6006.83,1381.27
ib0,28,microseconds,PingPong,262144,11631.05,3979.63
ib0,28,microseconds,PingPong,524288,12884.44,5936.37
ib0,28,microseconds,PingPong,1048576,22732.58,12108.87
ib0,28,microseconds,PingPong,2097152,44957.03,25719.80
ib0,28,microseconds,PingPong,4194304,99158.23,49294.49
ib0,28,microseconds,PingPing,0,2534.22,1172.88
ib0,28,microseconds,PingPing,1,2535.70,1168.74
ib0,28,microseconds,PingPing,2,2536.98,1171.26
ib0,28,microseconds,PingPing,4,2531.24,1166.63
ib0,28,microseconds,PingPing,8,2529.81,1170.81
ib0,28,microseconds,PingPing,16,2529.32,1170.58
ib0,28,microseconds,PingPing,32,2534.62,1170.95
ib0,28,microseconds,PingPing,64,2539.74,1164.14
ib0,28,microseconds,PingPing,128,2377.60,1122.42
ib0,28,microseconds,PingPing,256,2370.81,1050.67
ib0,28,microseconds,PingPing,512,2453.07,1033.36
ib0,28,microseconds,PingPing,1024,2485.76,1080.69
ib0,28,microseconds,PingPing,2048,2544.50,1075.26
ib0,28,microseconds,PingPing,4096,2528.92,756.46
ib0,28,microseconds,PingPing,8192,2731.46,778.70
ib0,28,microseconds,PingPing,16384,4907.41,1475.40
ib0,28,microseconds,PingPing,32768,5299.68,1554.40
ib0,28,microseconds,PingPing,65536,7707.33,2360.14
ib0,28,microseconds,PingPing,131072,14886.75,4708.92
ib0,28,microseconds,PingPing,262144,15595.79,5678.70
ib0,28,microseconds,PingPing,524288,22132.78,11729.86
ib0,28,microseconds,PingPing,1048576,39484.27,22355.72
ib0,28,microseconds,PingPing,2097152,84312.11,42942.32
ib0,28,microseconds,PingPing,4194304,174160.70,82640.39
ib0,28,microseconds,Unirandom,0,671.21,371.28
ib0,28,microseconds,Unirandom,1,673.80,389.20
ib0,28,microseconds,Unirandom,2,668.18,374.53
ib0,28,microseconds,Unirandom,4,652.62,378.99
ib0,28,microseconds,Unirandom,8,675.64,367.95
ib0,28,microseconds,Unirandom,16,667.07,386.11
ib0,28,microseconds,Unirandom,32,657.24,376.81
ib0,28,microseconds,Unirandom,64,674.81,383.21
ib0,28,microseconds,Unirandom,128,664.37,376.98
ib0,28,microseconds,Unirandom,256,679.97,385.65
ib0,28,microseconds,Unirandom,512,576.39,507.80
ib0,28,microseconds,Unirandom,1024,556.76,485.80
ib0,28,microseconds,Unirandom,2048,581.12,493.34
ib0,28,microseconds,Unirandom,4096,578.97,524.05
ib0,28,microseconds,Unirandom,8192,596.28,521.50
ib0,28,microseconds,Unirandom,16384,1064.49,798.35
ib0,28,microseconds,Unirandom,32768,2318.43,1387.43
ib0,28,microseconds,Unirandom,65536,4012.01,2247.16
ib0,28,microseconds,Unirandom,131072,12558.19,4414.28
ib0,28,microseconds,Unirandom,262144,5667.32,4578.79
ib0,28,microseconds,Unirandom,524288,10959.97,6760.60
ib0,28,microseconds,Unirandom,1048576,18338.95,12115.69
ib0,28,microseconds,Unirandom,2097152,33026.46,23558.22
ib0,28,microseconds,Unirandom,4194304,65212.03,46589.47
ib0,28,microseconds,Birandom,0,508.21,381.19
ib0,28,microseconds,Birandom,1,512.45,375.06
ib0,28,microseconds,Birandom,2,497.40,381.62
ib0,28,microseconds,Birandom,4,512.98,372.61
ib0,28,microseconds,Birandom,8,503.13,366.67
ib0,28,microseconds,Birandom,16,505.27,377.69
ib0,28,microseconds,Birandom,32,512.13,367.60
ib0,28,microseconds,Birandom,64,513.61,381.88
ib0,28,microseconds,Birandom,128,518.23,374.78
ib0,28,microseconds,Birandom,256,509.60,385.52
ib0,28,microseconds,Birandom,512,553.47,498.79
ib0,28,microseconds,Birandom,1024,561.02,514.39
ib0,28,microseconds,Birandom,2048,565.60,518.37
ib0,28,microseconds,Birandom,4096,563.04,519.93
ib0,28,microseconds,Birandom,8192,590.67,538.72
ib0,28,microseconds,Birandom,16384,950.76,784.39
ib0,28,microseconds,Birandom,32768,1607.56,1269.63
ib0,28,microseconds,Birandom,65536,2942.41,2191.93
ib0,28,microseconds,Birandom,131072,5741.38,4283.95
ib0,28,microseconds,Birandom,262144,4888.05,3909.75
ib0,28,microseconds,Birandom,524288,8764.36,6149.51
ib0,28,microseconds,Birandom,1048576,15664.22,11329.58
ib0,28,microseconds,Birandom,2097152,29072.23,22344.08
ib0,28,microseconds,Birandom,4194304,58354.87,45097.82
ib0,28,microseconds,Corandom,0,893.12,479.56
ib0,28,microseconds,Corandom,1,896.55,483.95
ib0,28,microseconds,Corandom,2,892.71,472.04
ib0,28,microseconds,Corandom,4,895.02,468.34
ib0,28,microseconds,Corandom,8,891.83,488.18
ib0,28,microseconds,Corandom,16,893.03,481.30
ib0,28,microseconds,Corandom,32,892.46,474.65
ib0,28,microseconds,Corandom,64,895.72,480.46
ib0,28,microseconds,Corandom,128,895.37,482.55
ib0,28,microseconds,Corandom,256,902.08,474.37
ib0,28,microseconds,Corandom,512,667.79,342.03
ib0,28,microseconds,Corandom,1024,669.44,365.08
ib0,28,microseconds,Corandom,2048,671.56,354.99
ib0,28,microseconds,Corandom,4096,662.92,343.40
ib0,28,microseconds,Corandom,8192,677.10,338.81
ib0,28,microseconds,Corandom,16384,1169.21,663.34
ib0,28,microseconds,Corandom,32768,2011.01,1156.25
ib0,28,microseconds,Corandom,65536,4394.08,1434.60
ib0,28,microseconds,Corandom,131072,34018.82,2904.47
ib0,28,microseconds,Corandom,262144,4742.72,2668.67
ib0,28,microseconds,Corandom,524288,7277.51,4755.66
ib0,28,microseconds,Corandom,1048576,11690.41,9518.84
ib0,28,microseconds,Corandom,2097152,21247.56,18846.96
ib0,28,microseconds,Corandom,4194304,39838.68,36815.10
ib0,28,microseconds,Stencil2D,0,1171.26,897.91
ib0,28,microseconds,Stencil2D,1,1169.83,895.79
ib0,28,microseconds,Stencil2D,2,1170.77,898.69
ib0,28,microseconds,Stencil2D,4,1170.62,895.22
ib0,28,microseconds,Stencil2D,8,1171.83,899.09
ib0,28,microseconds,Stencil2D,16,1170.81,895.91
ib0,28,microseconds,Stencil2D,32,1170.87,897.13
ib0,28,microseconds,Stencil2D,64,1170.01,896.18
ib0,28,microseconds,Stencil2D,128,1179.35,887.16
ib0,28,microseconds,Stencil2D,256,1070.10,585.54
ib0,28,microseconds,Stencil2D,512,1183.38,426.96
ib0,28,microseconds,Stencil2D,1024,1144.67,428.12
ib0,28,microseconds,Stencil2D,2048,1091.31,467.02
ib0,28,microseconds,Stencil2D,4096,1301.74,539.10
ib0,28,microseconds,Stencil2D,8192,1281.14,528.29
ib0,28,microseconds,Stencil2D,16384,3295.82,895.97
ib0,28,microseconds,Stencil2D,32768,6753.27,1158.40
ib0,28,microseconds,Stencil2D,65536,12285.86,1045.22
ib0,28,microseconds,Stencil2D,131072,18139.10,1848.64
ib0,28,microseconds,Stencil2D,262144,10146.10,2564.10
ib0,28,microseconds,Stencil2D,524288,25458.83,4380.63
ib0,28,microseconds,Stencil2D,1048576,39530.45,20218.61
ib0,28,microseconds,Stencil2D,2097152,66759.48,38853.56
ib0,28,microseconds,Stencil2D,4194304,107981.60,69378.37
ib0,28,microseconds,Stencil3D,0,823.93,576.47
ib0,28,microseconds,Stencil3D,1,825.91,571.34
ib0,28,microseconds,Stencil3D,2,824.50,570.08
ib0,28,microseconds,Stencil3D,4,826.87,571.12
ib0,28,microseconds,Stencil3D,8,827.19,568.49
ib0,28,microseconds,Stencil3D,16,827.15,570.94
ib0,28,microseconds,Stencil3D,32,824.53,572.11
ib0,28,microseconds,Stencil3D,64,824.72,572.24
ib0,28,microseconds,Stencil3D,128,834.39,588.55
ib0,28,microseconds,Stencil3D,256,708.02,445.39
ib0,28,microseconds,Stencil3D,512,860.82,342.73
ib0,28,microseconds,Stencil3D,1024,849.24,337.24
ib0,28,microseconds,Stencil3D,2048,818.52,309.81
ib0,28,microseconds,Stencil3D,4096,891.00,257.17
ib0,28,microseconds,Stencil3D,8192,887.86,215.20
ib0,28,microseconds,Stencil3D,16384,1360.68,604.48
ib0,28,microseconds,Stencil3D,32768,4738.19,751.59
ib0,28,microseconds,Stencil3D,65536,10887.07,925.69
ib0,28,microseconds,Stencil3D,131072,16610.85,1250.65
ib0,28,microseconds,Stencil3D,262144,5575.08,1928.42
ib0,28,microseconds,Stencil3D,524288,18387.71,3449.47
ib0,28,microseconds,Stencil3D,1048576,28399.03,15993.67
ib0,28,microseconds,Stencil3D,2097152,44330.95,30898.98
ib0,28,microseconds,Stencil3D,4194304,74576.65,52637.46
default,28,mbytes/sec,PingPong,0,0.00,0.00
default,28,mbytes/sec,PingPong,1,30.34,32.96
default,28,mbytes/sec,PingPong,2,65.89,66.07
default,28,mbytes/sec,PingPong,4,131.77,132.17
default,28,mbytes/sec,PingPong,8,264.25,263.98
default,28,mbytes/sec,PingPong,16,519.78,519.52
default,28,mbytes/sec,PingPong,32,1033.35,1028.86
default,28,mbytes/sec,PingPong,64,2039.81,2044.57
default,28,mbytes/sec,PingPong,128,3810.20,3828.79
default,28,mbytes/sec,PingPong,256,7088.70,7267.10
default,28,mbytes/sec,PingPong,512,13876.88,14006.53
default,28,mbytes/sec,PingPong,1024,26959.04,27182.29
default,28,mbytes/sec,PingPong,2048,47138.32,47539.96
default,28,mbytes/sec,PingPong,4096,55217.94,55728.60
default,28,mbytes/sec,PingPong,8192,68310.51,68988.23
default,28,mbytes/sec,PingPong,16384,70913.87,71489.38
default,28,mbytes/sec,PingPong,32768,72123.77,72579.00
default,28,mbytes/sec,PingPong,65536,49492.61,49574.74
default,28,mbytes/sec,PingPong,131072,56167.95,56263.92
default,28,mbytes/sec,PingPong,262144,58063.70,57732.46
default,28,mbytes/sec,PingPong,524288,53635.72,53645.24
default,28,mbytes/sec,PingPong,1048576,54026.37,54002.07
default,28,mbytes/sec,PingPong,2097152,54932.73,54810.19
default,28,mbytes/sec,PingPong,4194304,54289.63,54235.35
default,28,mbytes/sec,PingPing,0,0.00,0.00
default,28,mbytes/sec,PingPing,1,49.00,54.68
default,28,mbytes/sec,PingPing,2,106.86,99.11
default,28,mbytes/sec,PingPing,4,205.50,197.31
default,28,mbytes/sec,PingPing,8,432.20,429.78
default,28,mbytes/sec,PingPing,16,854.43,764.28
default,28,mbytes/sec,PingPing,32,1545.36,1667.75
default,28,mbytes/sec,PingPing,64,3122.55,3328.97
default,28,mbytes/sec,PingPing,128,6279.87,6299.32
default,28,mbytes/sec,PingPing,256,11644.84,11744.03
default,28,mbytes/sec,PingPing,512,22083.84,22202.35
default,28,mbytes/sec,PingPing,1024,39226.87,39620.37
default,28,mbytes/sec,PingPing,2048,60001.71,60023.67
default,28,mbytes/sec,PingPing,4096,66240.56,66432.08
default,28,mbytes/sec,PingPing,8192,71261.95,71358.06
default,28,mbytes/sec,PingPing,16384,73972.23,73475.29
default,28,mbytes/sec,PingPing,32768,75127.52,75381.29
default,28,mbytes/sec,PingPing,65536,76244.35,76126.44
default,28,mbytes/sec,PingPing,131072,67023.63,66856.93
default,28,mbytes/sec,PingPing,262144,71616.89,71537.61
default,28,mbytes/sec,PingPing,524288,74016.99,74291.99
default,28,mbytes/sec,PingPing,1048576,71673.47,71572.98
default,28,mbytes/sec,PingPing,2097152,69171.42,69530.74
default,28,mbytes/sec,PingPing,4194304,68179.53,68714.27
default,28,mbytes/sec,Unirandom,0,0.00,0.00
default,28,mbytes/sec,Unirandom,1,38.06,34.68
default,28,mbytes/sec,Unirandom,2,76.48,75.92
default,28,mbytes/sec,Unirandom,4,153.12,152.45
default,28,mbytes/sec,Unirandom,8,306.34,307.69
default,28,mbytes/sec,Unirandom,16,609.16,606.12
default,28,mbytes/sec,Unirandom,32,1204.11,1202.33
default,28,mbytes/sec,Unirandom,64,2386.79,2367.78
default,28,mbytes/sec,Unirandom,128,4479.05,4454.46
default,28,mbytes/sec,Unirandom,256,7858.74,7861.66
default,28,mbytes/sec,Unirandom,512,6684.72,14921.88
default,28,mbytes/sec,Unirandom,1024,26794.01,27399.64
default,28,mbytes/sec,Unirandom,2048,44914.87,45009.09
default,28,mbytes/sec,Unirandom,4096,53133.50,53174.55
default,28,mbytes/sec,Unirandom,8192,60066.49,59446.54
default,28,mbytes/sec,Unirandom,16384,65688.32,65694.77
default,28,mbytes/sec,Unirandom,32768,62627.93,62623.87
default,28,mbytes/sec,Unirandom,65536,57013.19,57009.72
default,28,mbytes/sec,Unirandom,131072,51820.28,51550.02
default,28,mbytes/sec,Unirandom,262144,52430.92,52139.04
default,28,mbytes/sec,Unirandom,524288,52587.18,52733.73
default,28,mbytes/sec,Unirandom,1048576,52739.08,52851.69
default,28,mbytes/sec,Unirandom,2097152,52594.98,52567.38
default,28,mbytes/sec,Unirandom,4194304,52205.08,52152.33
default,28,mbytes/sec,Birandom,0,0.00,0.00
default,28,mbytes/sec,Birandom,1,42.22,42.16
default,28,mbytes/sec,Birandom,2,84.08,84.23
default,28,mbytes/sec,Birandom,4,168.66,168.35
default,28,mbytes/sec,Birandom,8,337.16,337.72
default,28,mbytes/sec,Birandom,16,658.01,653.91
default,28,mbytes/sec,Birandom,32,1239.25,1289.13
default,28,mbytes/sec,Birandom,64,2576.66,2530.81
default,28,mbytes/sec,Birandom,128,4859.58,4735.07
default,28,mbytes/sec,Birandom,256,8565.82,8552.32
default,28,mbytes/sec,Birandom,512,16235.32,16225.99
default,28,mbytes/sec,Birandom,1024,29192.28,28990.85
default,28,mbytes/sec,Birandom,2048,47338.27,47370.21
default,28,mbytes/sec,Birandom,4096,53505.55,54045.23
default,28,mbytes/sec,Birandom,8192,61998.40,62502.70
default,28,mbytes/sec,Birandom,16384,65128.91,65421.38
default,28,mbytes/sec,Birandom,32768,62262.19,52096.35
default,28,mbytes/sec,Birandom,65536,52959.71,56828.03
default,28,mbytes/sec,Birandom,131072,51727.69,51686.34
default,28,mbytes/sec,Birandom,262144,52224.49,52250.62
default,28,mbytes/sec,Birandom,524288,52829.74,52883.58
default,28,mbytes/sec,Birandom,1048576,53180.45,53228.59
default,28,mbytes/sec,Birandom,2097152,53220.76,53083.53
default,28,mbytes/sec,Birandom,4194304,52787.30,52728.27
default,28,mbytes/sec,Corandom,0,0.00,0.00
default,28,mbytes/sec,Corandom,1,42.59,42.64
default,28,mbytes/sec,Corandom,2,85.37,83.30
default,28,mbytes/sec,Corandom,4,169.70,163.33
default,28,mbytes/sec,Corandom,8,342.83,343.69
default,28,mbytes/sec,Corandom,16,671.82,674.40
default,28,mbytes/sec,Corandom,32,1339.31,1341.90
default,28,mbytes/sec,Corandom,64,2618.18,2627.68
default,28,mbytes/sec,Corandom,128,4918.73,4949.89
default,28,mbytes/sec,Corandom,256,9317.84,9342.62
default,28,mbytes/sec,Corandom,512,16946.12,18336.77
default,28,mbytes/sec,Corandom,1024,34059.62,33827.91
default,28,mbytes/sec,Corandom,2048,55213.95,55657.14
default,28,mbytes/sec,Corandom,4096,61888.00,62068.75
default,28,mbytes/sec,Corandom,8192,70888.00,71067.24
default,28,mbytes/sec,Corandom,16384,70847.89,71628.88
default,28,mbytes/sec,Corandom,32768,66528.89,66485.54
default,28,mbytes/sec,Corandom,65536,60479.12,59955.33
default,28,mbytes/sec,Corandom,131072,59135.46,59229.03
default,28,mbytes/sec,Corandom,262144,60876.62,60381.87
default,28,mbytes/sec,Corandom,524288,61414.69,61445.93
default,28,mbytes/sec,Corandom,1048576,61724.97,61718.07
default,28,mbytes/sec,Corandom,2097152,61877.10,61847.49
default,28,mbytes/sec,Corandom,4194304,61447.04,61503.91
default,28,mbytes/sec,Stencil2D,0,0.00,0.00
default,28,mbytes/sec,Stencil2D,1,100.23,100.35
default,28,mbytes/sec,Stencil2D,2,202.02,203.52
default,28,mbytes/sec,Stencil2D,4,405.35,404.51
default,28,mbytes/sec,Stencil2D,8,803.72,808.03
default,28,mbytes/sec,Stencil2D,16,1602.41,1592.06
default,28,mbytes/sec,Stencil2D,32,3120.97,3135.86
default,28,mbytes/sec,Stencil2D,64,6118.99,6126.86
default,28,mbytes/sec,Stencil2D,128,11551.11,11504.40
default,28,mbytes/sec,Stencil2D,256,22487.11,22437.07
default,28,mbytes/sec,Stencil2D,512,41254.87,40475.66
default,28,mbytes/sec,Stencil2D,1024,76919.75,74298.20
default,28,mbytes/sec,Stencil2D,2048,126996.10,127200.85
default,28,mbytes/sec,Stencil2D,4096,132966.74,132527.99
default,28,mbytes/sec,Stencil2D,8192,142386.40,143695.50
default,28,mbytes/sec,Stencil2D,16384,145916.38,145502.83
default,28,mbytes/sec,Stencil2D,32768,145791.04,144965.07
default,28,mbytes/sec,Stencil2D,65536,134763.80,135109.94
default,28,mbytes/sec,Stencil2D,131072,131426.99,131366.86
default,28,mbytes/sec,Stencil2D,262144,131619.94,131421.49
default,28,mbytes/sec,Stencil2D,524288,128307.71,128086.21
default,28,mbytes/sec,Stencil2D,1048576,127764.21,127794.98
default,28,mbytes/sec,Stencil2D,2097152,130082.52,130061.98
default,28,mbytes/sec,Stencil2D,4194304,133999.45,133500.41
default,28,mbytes/sec,Stencil3D,0,0.00,0.00
default,28,mbytes/sec,Stencil3D,1,70.74,93.55
default,28,mbytes/sec,Stencil3D,2,186.95,187.18
default,28,mbytes/sec,Stencil3D,4,374.86,374.91
default,28,mbytes/sec,Stencil3D,8,750.54,748.90
default,28,mbytes/sec,Stencil3D,16,1470.94,1470.98
default,28,mbytes/sec,Stencil3D,32,2892.35,2895.05
default,28,mbytes/sec,Stencil3D,64,5681.30,5699.10
default,28,mbytes/sec,Stencil3D,128,10663.96,10649.44
default,28,mbytes/sec,Stencil3D,256,20532.44,20510.43
default,28,mbytes/sec,Stencil3D,512,40100.06,40178.00
default,28,mbytes/sec,Stencil3D,1024,69866.63,68684.17
default,28,mbytes/sec,Stencil3D,2048,113789.49,113913.09
default,28,mbytes/sec,Stencil3D,4096,125700.19,125483.41
default,28,mbytes/sec,Stencil3D,8192,132243.97,132361.42
default,28,mbytes/sec,Stencil3D,16384,133280.93,132743.75
default,28,mbytes/sec,Stencil3D,32768,128955.93,128394.46
default,28,mbytes/sec,Stencil3D,65536,118915.29,119761.08
default,28,mbytes/sec,Stencil3D,131072,113533.33,113643.99
default,28,mbytes/sec,Stencil3D,262144,112119.79,111962.95
